question,answer,perspective,source_type,thisN,thisTrialN,thisRepN,first_text_key.keys,first_text_key.rt,first_text_key.duration,first_loop.thisRepN,first_loop.thisTrialN,first_loop.thisN,first_loop.thisIndex,thisRow.t,notes,Consent_Page.started,consent_box.started,consent_resp.started,Consent_Page.stopped,consent_resp.keys,consent_resp.rt,consent_resp.duration,first_text.started,question_text.started,answer_box.started,first_text_key.started,first_text.stopped,first_loop.first_text_key.keys,first_loop.first_text_key.rt,first_loop.first_text_key.duration,first_AI_judgment.started,textbox.started,first_AI_key.started,first_AI_judgment.stopped,first_AI_key.keys,first_AI_key.rt,first_AI_key.duration,first_check.started,textbox_2.started,first_check_key.started,first_check.stopped,first_check_key.keys,first_check_key.rt,first_check_key.duration,ai_resp_clean,check_resp_clean,trust_condition,trust_feedback.started,feedback_text.started,feedback_key.started,trust_feedback.stopped,feedback_key.keys,feedback_key.rt,feedback_key.duration,second_AI_judgment.started,Secondaitext.started,key_resp.started,second_AI_judgment.stopped,key_resp.keys,key_resp.rt,key_resp.duration,second_AI_judgment_2.started,second_AI_question.started,key_resp_2.started,second_AI_judgment_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,second_check.started,secondcheck.started,key_resp_3.started,second_check.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,end_screen.started,debrief_text.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,0.04104369999549817,0.05173659999854863,0.05173659999854863,0.791606500002672,space,0.7275049000018043,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2025-12-11_12h41.11.250,DeepTrust,,2025.1.1,60.13062777467406,2025-12-11 12h41.14.654424 +0100,
"Why is an interdisciplinary approach important in the Human and AI master programme that brings together psychology, philosophy, and computer science?",This is the human version from the philosophy perspective. (Will be replaced with a real human-written answer later.),Philosophy,human,0,0,0,space,1.5507274999981746,None,0,0,0,0,0.8351303999952506,,,,,,,,,0.8228842999960762,0.8351303999952506,0.8351303999952506,0.8351303999952506,2.4033892000006745,space,1.5507274999981746,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2025-12-11_12h41.11.250,DeepTrust,,2025.1.1,60.13062777467406,2025-12-11 12h41.14.654424 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.40451629999734,2.4165493000036804,2.4165493000036804,4.800532199995359,a,2.3800665000017034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2025-12-11_12h41.11.250,DeepTrust,,2025.1.1,60.13062777467406,2025-12-11 12h41.14.654424 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.801312499999767,4.813790500003961,4.813790500003961,6.11626769999566,n,1.2935158000036608,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2025-12-11_12h41.11.250,DeepTrust,,2025.1.1,60.13062777467406,2025-12-11 12h41.14.654424 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,n,lowered,6.128824999992503,6.147714499995345,6.147714499995345,7.585137399990344,space,1.4334469000023091,None,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2025-12-11_12h41.11.250,DeepTrust,,2025.1.1,60.13062777467406,2025-12-11 12h41.14.654424 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5878529000037815,7.5967829000001075,7.5967829000001075,8.482059100002516,space,0.8786370000016177,None,,,,,,,,,,,,,,,,,pilot,001,2025-12-11_12h41.11.250,DeepTrust,,2025.1.1,60.13062777467406,2025-12-11 12h41.14.654424 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.483083600003738,8.494305599990184,8.494305599990184,9.24734790000366,a,0.7420927000057418,None,,,,,,,,,,pilot,001,2025-12-11_12h41.11.250,DeepTrust,,2025.1.1,60.13062777467406,2025-12-11 12h41.14.654424 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.248725500001456,9.262768400003552,9.262768400003552,9.995378299994627,n,0.7205332000012277,None,,,pilot,001,2025-12-11_12h41.11.250,DeepTrust,,2025.1.1,60.13062777467406,2025-12-11 12h41.14.654424 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.000285799993435,10.010476800001925,,,,,,,,,
